week,sku,weekly_sales,feat_main_page,color,price,vendor,functionality
2018-09-24,11,135.0,False,black,21.76,10,1
2016-10-31,12,11.0,False,black,63.99,6,1
2016-11-07,12,9.0,False,black,63.99,6,1
2016-11-14,12,8.0,False,black,63.99,6,1
2016-11-21,12,51.0,True,black,41.59,6,1
2016-11-28,12,23.0,True,black,45.31,6,1
2016-12-05,12,8.0,False,black,135.91,6,1
2016-12-12,12,37.0,True,black,42.99,6,1
2016-12-19,12,27.0,True,black,53.55,6,1
2016-12-26,12,8.0,False,black,88.74,6,1
2017-01-02,12,178.0,True,black,30.99,6,1
2017-01-09,12,750.0,True,black,32.01,6,1
2017-01-16,12,16.0,True,black,50.79,6,1
2017-01-23,12,26.0,True,black,44.26,6,1
2017-01-30,12,13.0,True,black,61.68,6,1
2017-02-06,12,12.0,False,black,65.99,6,1
2017-02-13,12,18.0,False,black,63.49,6,1
2017-02-20,12,13.0,False,black,59.1,6,1
2017-02-27,12,32.0,True,black,43.99,6,1
2017-03-06,12,11.0,False,black,63.99,6,1
2017-03-13,12,23.0,True,black,43.99,6,1
2017-03-20,12,20.0,True,black,41.99,6,1
2017-03-27,12,9.0,False,black,60.7,6,1
2017-04-03,12,13.0,False,black,63.83,6,1
2017-04-10,12,14.0,False,black,63.02,6,1
2017-04-17,12,11.0,False,black,65.13,6,1
2017-04-24,12,6.0,False,black,59.92,6,1
2017-05-01,12,15.0,False,black,57.28,6,1
2017-05-08,12,7.0,False,black,56.75,6,1
2017-05-15,12,14.0,False,black,54.37,6,1
2017-05-22,12,13.0,False,black,57.49,6,1
2017-05-29,12,5.0,False,black,63.99,6,1
2017-06-05,12,12.0,False,black,63.26,6,1
2017-06-12,12,13.0,False,black,65.99,6,1
2017-06-19,12,12.0,False,black,63.81,6,1
2017-06-26,12,13.0,False,black,62.67,6,1
2017-07-03,12,10.0,False,black,62.76,6,1
2017-07-10,12,13.0,False,black,61.68,6,1
2017-07-17,12,14.0,False,black,63.82,6,1
2017-07-24,12,14.0,False,black,64.61,6,1
2017-07-31,12,6.0,False,black,53.96,6,1
2017-08-07,12,13.0,False,black,60.79,6,1
2017-08-14,12,16.0,False,black,59.43,6,1
2017-08-21,12,19.0,False,black,62.39,6,1
2017-08-28,12,11.0,False,black,61.27,6,1
2017-09-04,12,21.0,False,black,33.49,6,1
2017-09-11,12,579.0,True,black,31.96,6,1
2017-09-18,12,14.0,False,black,51.24,6,1
2017-09-25,12,16.0,True,black,51.2,6,1
2017-10-02,12,12.0,True,black,46.92,6,1
2017-10-09,12,10.0,False,black,63.5,6,1
2017-10-16,12,19.0,False,black,62.4,6,1
2017-10-23,12,12.0,False,black,64.92,6,1
2017-10-30,12,5.0,False,black,65.99,6,1
2017-11-06,12,14.0,False,black,54.99,6,1
2017-11-13,12,10.0,False,black,43.99,6,1
2017-11-20,12,69.0,False,black,46.66,6,1
2017-11-27,12,34.0,False,black,44.13,6,1
2017-12-04,12,10.0,False,black,60.61,6,1
2017-12-11,12,10.0,False,black,64.56,6,1
2017-12-18,12,8.0,False,black,66.97,6,1
2017-12-25,12,9.0,False,black,64.13,6,1
2018-01-01,12,31.0,False,black,46.94,6,1
2018-01-08,12,86.0,False,black,34.03,6,1
2018-01-15,12,18.0,False,black,53.99,6,1
2018-01-22,12,9.0,False,black,65.99,6,1
2018-01-29,12,17.0,False,black,60.28,6,1
2018-02-05,12,22.0,False,black,54.3,6,1
2018-02-12,12,11.0,False,black,53.99,6,1
2018-02-19,12,33.0,False,black,41.99,6,1
2018-02-26,12,38.0,False,black,41.99,6,1
2018-03-05,12,31.0,True,black,67.13,6,1
2018-03-12,12,24.0,False,black,64.99,6,1
2018-03-19,12,30.0,False,black,65.99,6,1
2018-03-26,12,45.0,True,black,62.52,6,1
2018-04-02,12,44.0,False,black,41.99,6,1
2018-04-09,12,37.0,False,black,44.72,6,1
2018-04-16,12,16.0,False,black,64.99,6,1
2018-04-23,12,20.0,False,black,65.99,6,1
2018-04-30,12,23.0,False,black,65.89,6,1
2018-05-07,12,33.0,False,black,65.37,6,1
2018-05-14,12,28.0,False,black,63.68,6,1
2018-05-21,12,29.0,False,black,67.53,6,1
2018-05-28,12,107.0,False,black,32.11,6,1
2018-06-04,12,249.0,True,black,31.99,6,1
2018-06-11,12,58.0,False,black,43.65,6,1
2018-06-18,12,42.0,True,black,43.65,6,1
2018-06-25,12,40.0,False,black,44.65,6,1
2018-07-02,12,25.0,False,black,44.65,6,1
2018-07-09,12,25.0,False,black,50.1,6,1
2018-07-16,12,43.0,False,black,44.43,6,1
2018-07-23,12,31.0,False,black,42.99,6,1
2018-07-30,12,31.0,True,black,64.45,6,1
2018-08-06,12,19.0,False,black,61.89,6,1
2018-08-13,12,35.0,True,black,65.26,6,1
2018-08-20,12,19.0,False,black,63.99,6,1
2018-08-27,12,23.0,False,black,64.99,6,1
2018-09-03,12,23.0,False,black,39.59,6,1
2018-09-10,12,115.0,False,black,30.97,6,1
2018-09-17,12,19.0,False,black,64.26,6,1
2018-09-24,12,12.0,False,black,65.99,6,1
2016-10-31,13,10.0,False,black,27.69,10,9
2016-11-07,13,10.0,False,black,29.69,10,9
2016-11-14,13,11.0,False,black,29.69,10,9
2016-11-21,13,14.0,False,black,27.79,10,9
2016-11-28,13,9.0,False,black,24.8,10,9
2016-12-05,13,13.0,False,black,27.06,10,9
2016-12-12,13,18.0,False,black,25.79,10,9
2016-12-19,13,7.0,False,black,27.81,10,9
2016-12-26,13,17.0,False,black,25.43,10,9
2017-01-02,13,10.0,False,black,28.69,10,9
2017-01-09,13,12.0,False,black,24.79,10,9
2017-01-16,13,14.0,False,black,27.54,10,9
2017-01-23,13,20.0,False,black,25.98,10,9
2017-01-30,13,30.0,True,black,22.09,10,9
2017-02-06,13,25.0,False,black,28.2,10,9
2017-02-13,13,15.0,False,black,29.14,10,9
2017-02-20,13,17.0,False,black,27.29,10,9
2017-02-27,13,10.0,False,black,26.59,10,9
2017-03-06,13,28.0,True,black,22.78,10,9
2017-03-13,13,23.0,False,black,28.15,10,9
2017-03-20,13,15.0,False,black,27.18,10,9
2017-03-27,13,10.0,False,black,26.59,10,9
2017-04-03,13,17.0,True,black,20.99,10,9
2017-04-10,13,10.0,False,black,29.69,10,9
2017-04-17,13,38.0,False,black,28.69,10,9
2017-04-24,13,5.0,False,black,28.69,10,9
2017-05-01,13,7.0,False,black,29.69,10,9
2017-05-08,13,11.0,False,black,27.63,10,9
2017-05-15,13,24.0,True,black,20.74,10,9
2017-05-22,13,9.0,False,black,26.73,10,9
2017-05-29,13,45.0,True,black,20.99,10,9
2017-06-05,13,13.0,False,black,29.69,10,9
2017-06-12,13,19.0,False,black,28.07,10,9
2017-06-19,13,63.0,True,black,20.99,10,9
2017-06-26,13,5.0,False,black,29.69,10,9
2017-07-03,13,20.0,False,black,27.69,10,9
2017-07-10,13,3.0,False,black,28.69,10,9
2017-07-17,13,12.0,False,black,28.69,10,9
2017-07-24,13,14.0,False,black,29.69,10,9
2017-07-31,13,25.0,False,black,28.69,10,9
2017-08-07,13,19.0,False,black,27.69,10,9
2017-08-14,13,15.0,False,black,28.25,10,9
2017-08-21,13,13.0,False,black,27.49,10,9
2017-08-28,13,7.0,False,black,26.49,10,9
2017-09-04,13,6.0,False,black,26.49,10,9
2017-09-11,13,15.0,False,black,27.49,10,9
2017-09-18,13,14.0,False,black,23.77,10,9
2017-09-25,13,19.0,False,black,26.49,10,9
2017-10-02,13,14.0,False,black,27.49,10,9
2017-10-09,13,18.0,False,black,25.66,10,9
2017-10-16,13,16.0,False,black,27.49,10,9
2017-10-23,13,26.0,False,black,26.49,10,9
2017-10-30,13,20.0,False,black,27.49,10,9
2017-11-06,13,8.0,False,black,25.49,10,9
2017-11-13,13,4.0,False,black,26.49,10,9
2017-11-20,13,15.0,False,black,27.49,10,9
2017-11-27,13,10.0,False,black,26.49,10,9
2017-12-04,13,12.0,False,black,27.49,10,9
2017-12-11,13,8.0,False,black,27.49,10,9
2017-12-18,13,16.0,False,black,26.49,10,9
2017-12-25,13,7.0,False,black,24.11,10,9
2018-01-01,13,11.0,False,black,26.49,10,9
2018-01-08,13,9.0,False,black,26.49,10,9
2018-01-15,13,16.0,False,black,27.49,10,9
2018-01-22,13,12.0,False,black,27.49,10,9
2018-01-29,13,26.0,False,black,23.48,10,9
2018-02-05,13,17.0,False,black,27.49,10,9
2018-02-12,13,15.0,True,black,25.49,10,9
2018-02-19,13,11.0,False,black,25.49,10,9
2018-02-26,13,11.0,False,black,26.49,10,9
2018-03-05,13,17.0,False,black,28.0,10,9
2018-03-12,13,18.0,False,black,29.67,10,9
2018-03-19,13,18.0,False,black,27.33,10,9
2018-03-26,13,17.0,False,black,27.49,10,9
2018-04-02,13,13.0,False,black,26.49,10,9
2018-04-09,13,12.0,False,black,26.49,10,9
2018-04-16,13,18.0,False,black,25.49,10,9
2018-04-23,13,16.0,False,black,26.49,10,9
2018-04-30,13,19.0,False,black,27.49,10,9
2018-05-07,13,19.0,False,black,27.49,10,9
2018-05-14,13,23.0,False,black,25.21,10,9
2018-05-21,13,29.0,False,black,26.79,10,9
2018-05-28,13,17.0,False,black,25.49,10,9
2018-06-04,13,18.0,False,black,25.32,10,9
2018-06-11,13,31.0,True,black,24.96,10,9
2018-06-18,13,28.0,False,black,19.78,10,9
2018-06-25,13,28.0,False,black,18.78,10,9
2018-07-02,13,17.0,False,black,18.78,10,9
2018-07-09,13,24.0,False,black,18.54,10,9
2018-07-16,13,28.0,False,black,18.69,10,9
2018-07-23,13,14.0,False,black,21.46,10,9
2018-07-30,13,19.0,False,black,27.18,10,9
2018-08-06,13,22.0,False,black,26.3,10,9
2018-08-13,13,15.0,False,black,24.9,10,9
2018-08-20,13,21.0,False,black,26.49,10,9
2018-08-27,13,17.0,False,black,25.49,10,9
2018-09-03,13,16.0,False,black,25.49,10,9
2018-09-10,13,14.0,False,black,25.57,10,9
2018-09-17,13,24.0,False,black,25.47,10,9
2018-09-24,13,27.0,True,black,26.2,10,9
2016-10-31,14,47.0,True,black,31.89,10,9
2016-11-07,14,49.0,True,black,27.78,10,9
2016-11-14,14,49.0,True,black,31.3,10,9
2016-11-21,14,43.0,True,black,27.08,10,9
2016-11-28,14,64.0,True,black,25.8,10,9
2016-12-05,14,51.0,True,black,27.48,10,9
2016-12-12,14,49.0,True,black,26.54,10,9
2016-12-19,14,34.0,True,black,26.49,10,9
2016-12-26,14,54.0,True,black,27.78,10,9
2017-01-02,14,47.0,True,black,27.01,10,9
2017-01-09,14,42.0,True,black,27.18,10,9
2017-01-16,14,64.0,True,black,26.17,10,9
2017-01-23,14,48.0,True,black,25.59,10,9
2017-01-30,14,49.0,False,black,31.31,10,9
2017-02-06,14,37.0,False,black,31.43,10,9
2017-02-13,14,43.0,True,black,21.21,10,9
2017-02-20,14,48.0,False,black,30.54,10,9
2017-02-27,14,36.0,False,black,28.96,10,9
2017-03-06,14,13.0,False,black,29.97,10,9
2017-03-13,14,20.0,False,black,31.73,10,9
2017-03-20,14,17.0,False,black,32.99,10,9
2017-03-27,14,21.0,False,black,32.1,10,9
2017-04-03,14,38.0,False,black,32.12,10,9
2017-04-10,14,34.0,True,black,19.79,10,9
2017-04-17,14,22.0,False,black,42.2,10,9
2017-04-24,14,47.0,True,black,18.76,10,9
2017-05-01,14,42.0,False,black,27.08,10,9
2017-05-08,14,74.0,True,black,20.34,10,9
2017-05-15,14,26.0,False,black,31.81,10,9
2017-05-22,14,91.0,True,black,18.44,10,9
2017-05-29,14,36.0,False,black,35.14,10,9
2017-06-05,14,142.0,True,black,18.73,10,9
2017-06-12,14,160.0,True,black,18.94,10,9
2017-06-19,14,72.0,False,black,35.24,10,9
2017-06-26,14,219.0,True,black,19.03,10,9
2017-07-03,14,63.0,False,black,36.25,10,9
2017-07-10,14,160.0,True,black,19.67,10,9
2017-07-17,14,176.0,True,black,18.65,10,9
2017-07-24,14,168.0,True,black,18.05,10,9
2017-07-31,14,56.0,False,black,33.09,10,9
2017-08-07,14,136.0,True,black,18.91,10,9
2017-08-14,14,189.0,True,black,19.93,10,9
2017-08-21,14,177.0,True,black,17.91,10,9
2017-08-28,14,79.0,True,black,17.56,10,9
2017-09-04,14,20.0,False,black,31.13,10,9
2017-09-11,14,104.0,True,black,19.65,10,9
2017-09-18,14,93.0,True,black,20.18,10,9
2017-09-25,14,30.0,False,black,40.1,10,9
2017-10-02,14,19.0,False,black,33.4,10,9
2017-10-09,14,116.0,True,black,18.09,10,9
2017-10-16,14,26.0,False,black,41.64,10,9
2017-10-23,14,31.0,False,black,41.63,10,9
2017-10-30,14,36.0,False,black,36.55,10,9
2017-11-06,14,76.0,False,black,20.24,10,9
2017-11-13,14,69.0,False,black,17.31,10,9
2017-11-20,14,37.0,False,black,40.1,10,9
2017-11-27,14,109.0,False,black,21.79,10,9
2017-12-04,14,82.0,False,black,18.84,10,9
2017-12-11,14,77.0,False,black,20.79,10,9
2017-12-18,14,15.0,False,black,39.7,10,9
2017-12-25,14,49.0,False,black,22.31,10,9
2018-01-01,14,44.0,False,black,19.52,10,9
2018-01-08,14,53.0,False,black,21.15,10,9
2018-01-15,14,16.0,False,black,42.1,10,9
2018-01-22,14,11.0,False,black,40.1,10,9
2018-01-29,14,14.0,False,black,41.1,10,9
2018-02-05,14,13.0,True,black,42.1,10,9
2018-02-12,14,14.0,False,black,45.34,10,9
2018-02-19,14,10.0,False,black,35.42,10,9
2018-02-26,14,13.0,False,black,40.1,10,9
2018-03-05,14,27.0,True,black,55.13,10,9
2018-03-12,14,27.0,False,black,35.89,10,9
2018-03-19,14,30.0,False,black,42.1,10,9
2018-03-26,14,41.0,True,black,37.32,10,9
2018-04-02,14,24.0,False,black,31.57,10,9
2018-04-09,14,35.0,True,black,32.99,10,9
2018-04-16,14,40.0,True,black,31.21,10,9
2018-04-23,14,74.0,False,black,21.34,10,9
2018-04-30,14,40.0,False,black,27.71,10,9
2018-05-07,14,78.0,False,black,20.06,10,9
2018-05-14,14,60.0,False,black,31.19,10,9
2018-05-21,14,40.0,False,black,30.51,10,9
2018-05-28,14,81.0,True,black,21.59,10,9
2018-06-04,14,75.0,False,black,22.13,10,9
2018-06-11,14,63.0,True,black,20.7,10,9
2018-06-18,14,49.0,True,black,20.99,10,9
2018-06-25,14,66.0,False,black,19.91,10,9
2018-07-02,14,86.0,True,black,22.1,10,9
2018-07-09,14,91.0,True,black,22.39,10,9
2018-07-16,14,79.0,False,black,21.43,10,9
2018-07-23,14,71.0,True,black,20.84,10,9
2018-07-30,14,90.0,True,black,23.44,10,9
2018-08-06,14,61.0,True,black,21.23,10,9
2018-08-13,14,34.0,True,black,27.52,10,9
2018-08-20,14,36.0,False,black,32.63,10,9
2018-08-27,14,28.0,True,black,31.69,10,9
2018-09-03,14,58.0,False,black,21.99,10,9
2018-09-10,14,62.0,False,black,20.17,10,9
2018-09-17,14,114.0,False,black,21.0,10,9
2018-09-24,14,36.0,True,black,30.85,10,9
2016-10-31,15,46.0,True,red,14.8,6,6
2016-11-07,15,34.0,True,red,14.87,6,6
2016-11-14,15,72.0,True,red,15.27,6,6
2016-11-21,15,29.0,True,red,21.41,6,6
2016-11-28,15,76.0,True,red,14.75,6,6
2016-12-05,15,42.0,True,red,17.56,6,6
2016-12-12,15,56.0,True,red,12.93,6,6
2016-12-19,15,25.0,True,red,15.12,6,6
2016-12-26,15,77.0,True,red,7.26,6,6
2017-01-02,15,2167.0,True,red,14.29,6,6
2017-01-09,15,47.0,True,red,14.45,6,6
2017-01-16,15,81.0,True,red,15.58,6,6
2017-01-23,15,72.0,True,red,22.52,6,6
2017-01-30,15,35.0,True,red,19.76,6,6
2017-02-06,15,41.0,True,red,19.75,6,6
2017-02-13,15,68.0,True,red,16.82,6,6
2017-02-20,15,42.0,True,red,21.7,6,6
2017-02-27,15,68.0,True,red,9.89,6,6
2017-03-06,15,1367.0,True,red,8.89,6,6
2017-03-13,15,660.0,True,red,14.38,6,6
2017-03-20,15,44.0,True,red,21.27,6,6
2017-03-27,15,151.0,True,red,14.98,6,6
2017-04-03,15,878.0,True,red,14.36,6,6
2017-04-10,15,88.0,True,red,19.42,6,6
2017-04-17,15,70.0,True,red,16.92,6,6
2017-04-24,15,76.0,True,red,16.49,6,6
2017-05-01,15,137.0,True,red,14.67,6,6
2017-05-08,15,73.0,True,red,14.86,6,6
2017-05-15,15,136.0,True,red,20.78,6,6
2017-05-22,15,93.0,True,red,16.66,6,6
2017-05-29,15,202.0,True,red,19.25,6,6
2017-06-05,15,144.0,True,red,19.83,6,6
2017-06-12,15,1783.0,True,red,10.25,6,6
2017-06-19,15,82.0,True,red,20.59,6,6
2017-06-26,15,131.0,True,red,14.63,6,6
2017-07-03,15,118.0,True,red,16.07,6,6
2017-07-10,15,144.0,True,red,14.33,6,6
2017-07-17,15,74.0,True,red,15.45,6,6
2017-07-24,15,61.0,True,red,20.08,6,6
2017-07-31,15,108.0,True,red,15.35,6,6
2017-08-07,15,74.0,True,red,15.34,6,6
2017-08-14,15,187.0,True,red,13.72,6,6
2017-08-21,15,120.0,True,red,19.48,6,6
2017-08-28,15,81.0,True,red,14.32,6,6
2017-09-04,15,70.0,True,red,14.29,6,6
2017-09-11,15,400.0,True,red,11.62,6,6
2017-09-18,15,2130.0,True,red,9.0,6,6
2017-09-25,15,348.0,True,red,13.64,6,6
2017-10-02,15,186.0,True,red,14.43,6,6
2017-10-09,15,74.0,True,red,20.64,6,6
2017-10-16,15,77.0,True,red,21.57,6,6
2017-10-23,15,196.0,True,red,15.03,6,6
2017-10-30,15,90.0,False,red,27.17,6,6
2017-11-06,15,99.0,False,red,20.27,6,6
2017-11-13,15,2698.0,False,red,12.27,6,6
2017-11-20,15,30.0,False,red,20.21,6,6
2017-11-27,15,28.0,False,red,20.99,6,6
2017-12-04,15,43.0,False,red,21.99,6,6
2017-12-11,15,36.0,False,red,21.17,6,6
2017-12-18,15,128.0,False,red,15.33,6,6
2017-12-25,15,71.0,False,red,18.23,6,6
2018-01-01,15,549.0,False,red,13.31,6,6
2018-01-08,15,66.0,False,red,15.68,6,6
2018-01-15,15,53.0,False,red,16.75,6,6
2018-01-22,15,57.0,False,red,15.07,6,6
2018-01-29,15,52.0,True,red,16.83,6,6
2018-02-05,15,27.0,True,red,20.99,6,6
2018-02-12,15,53.0,True,red,21.11,6,6
2018-02-19,15,63.0,True,red,19.99,6,6
2018-02-26,15,33.0,True,red,23.48,6,6
2018-03-05,15,167.0,True,red,34.65,6,6
2018-03-12,15,182.0,True,red,15.32,6,6
2018-03-19,15,467.0,True,red,14.31,6,6
2018-03-26,15,246.0,True,red,12.94,6,6
2018-04-02,15,16.0,False,red,20.14,6,6
2018-04-09,15,40.0,False,red,21.99,6,6
2018-04-16,15,110.0,True,red,31.26,6,6
2018-04-23,15,197.0,True,red,16.8,6,6
2018-04-30,15,235.0,True,red,21.57,6,6
2018-05-07,15,215.0,False,red,15.13,6,6
2018-05-14,15,301.0,True,red,14.12,6,6
2018-05-21,15,2860.0,True,red,7.51,6,6
2018-05-28,15,15.0,True,red,21.48,6,6
2018-06-04,15,194.0,True,red,27.78,6,6
2018-06-11,15,37.0,False,red,21.99,6,6
2018-06-18,15,168.0,True,red,20.51,6,6
2018-06-25,15,79.0,True,red,21.99,6,6
2018-07-02,15,100.0,True,red,20.83,6,6
2018-07-09,15,233.0,True,red,14.55,6,6
2018-07-16,15,111.0,True,red,20.98,6,6
2018-07-23,15,109.0,False,red,16.61,6,6
2018-07-30,15,249.0,True,red,15.43,6,6
2018-08-06,15,225.0,True,red,14.53,6,6
2018-08-13,15,91.0,True,red,17.08,6,6
2018-08-20,15,215.0,True,red,15.35,6,6
2018-08-27,15,171.0,True,red,15.48,6,6
2018-09-03,15,59.0,True,red,24.11,6,6
2018-09-10,15,131.0,False,red,13.87,6,6
2018-09-17,15,2489.0,False,red,11.34,6,6
2018-09-24,15,237.0,True,red,14.8,6,6
2016-10-31,16,92.0,True,blue,19.99,8,2
2016-11-07,16,95.0,True,blue,19.99,8,2
2016-11-14,16,88.0,False,blue,21.99,8,2
2016-11-21,16,82.0,True,blue,19.88,8,2
2016-11-28,16,76.0,True,blue,20.81,8,2
2016-12-05,16,86.0,True,blue,21.49,8,2
2016-12-12,16,121.0,True,blue,20.44,8,2
2016-12-19,16,94.0,True,blue,19.53,8,2
2016-12-26,16,122.0,True,blue,20.68,8,2
2017-01-02,16,101.0,True,blue,20.73,8,2
2017-01-09,16,89.0,True,blue,20.23,8,2
2017-01-16,16,62.0,True,blue,26.64,8,2
2017-01-23,16,66.0,True,blue,24.11,8,2
2017-01-30,16,41.0,True,blue,27.4,8,2
2017-02-06,16,64.0,True,blue,26.71,8,2
2017-02-13,16,47.0,True,blue,26.44,8,2
2017-02-20,16,68.0,True,blue,28.41,8,2
2017-02-27,16,114.0,True,blue,24.12,8,2
2017-03-06,16,146.0,True,blue,19.97,8,2
2017-03-13,16,128.0,True,blue,21.74,8,2
2017-03-20,16,122.0,True,blue,20.07,8,2
2017-03-27,16,62.0,True,blue,32.8,8,2
2017-04-03,16,54.0,True,blue,31.57,8,2
2017-04-10,16,65.0,True,blue,26.74,8,2
2017-04-17,16,55.0,True,blue,28.27,8,2
2017-04-24,16,69.0,True,blue,21.41,8,2
2017-05-01,16,59.0,True,blue,33.85,8,2
2017-05-08,16,83.0,True,blue,26.91,8,2
2017-05-15,16,38.0,True,blue,31.36,8,2
2017-05-22,16,64.0,True,blue,29.69,8,2
2017-05-29,16,128.0,True,blue,23.0,8,2
2017-06-05,16,124.0,True,blue,22.01,8,2
2017-06-12,16,113.0,True,blue,22.22,8,2
2017-06-19,16,78.0,True,blue,24.21,8,2
2017-06-26,16,103.0,True,blue,22.36,8,2
2017-07-03,16,124.0,True,blue,20.99,8,2
2017-07-10,16,70.0,True,blue,19.96,8,2
2017-07-17,16,57.0,True,blue,19.55,8,2
2017-07-24,16,98.0,True,blue,21.77,8,2
2017-07-31,16,60.0,True,blue,20.14,8,2
2017-08-07,16,30.0,True,blue,25.29,8,2
2017-08-14,16,65.0,True,blue,23.62,8,2
2017-08-21,16,45.0,True,blue,27.56,8,2
2017-08-28,16,36.0,True,blue,24.45,8,2
2017-09-04,16,53.0,True,blue,25.23,8,2
2017-09-11,16,43.0,True,blue,24.05,8,2
2017-09-18,16,40.0,True,blue,24.22,8,2
2017-09-25,16,166.0,True,blue,11.39,8,2
2017-10-02,16,1027.0,True,blue,11.1,8,2
2017-10-09,16,93.0,True,blue,17.64,8,2
2017-10-16,16,214.0,True,blue,11.26,8,2
2017-10-23,16,30.0,True,blue,29.82,8,2
2017-10-30,16,34.0,False,blue,30.99,8,2
2017-11-06,16,37.0,False,blue,31.49,8,2
2017-11-13,16,94.0,False,blue,19.08,8,2
2017-11-20,16,41.0,False,blue,24.83,8,2
2017-11-27,16,25.0,False,blue,29.77,8,2
2017-12-04,16,48.0,False,blue,30.99,8,2
2017-12-11,16,49.0,False,blue,32.99,8,2
2017-12-18,16,36.0,False,blue,32.99,8,2
2017-12-25,16,29.0,False,blue,31.99,8,2
2018-01-01,16,37.0,False,blue,30.99,8,2
2018-01-08,16,46.0,False,blue,31.99,8,2
2018-01-15,16,59.0,False,blue,31.74,8,2
2018-01-22,16,40.0,False,blue,31.24,8,2
2018-01-29,16,46.0,False,blue,31.99,8,2
2018-02-05,16,33.0,True,blue,32.99,8,2
2018-02-12,16,26.0,False,blue,30.99,8,2
2018-02-19,16,29.0,False,blue,32.99,8,2
2018-02-26,16,31.0,True,blue,32.99,8,2
2018-03-05,16,54.0,True,blue,31.18,8,2
2018-03-12,16,60.0,True,blue,27.88,8,2
2018-03-19,16,49.0,True,blue,30.1,8,2
2018-03-26,16,51.0,False,blue,30.99,8,2
2018-04-02,16,26.0,False,blue,30.99,8,2
2018-04-09,16,38.0,True,blue,30.99,8,2
2018-04-16,16,82.0,True,blue,25.2,8,2
2018-04-23,16,44.0,False,blue,31.99,8,2
2018-04-30,16,134.0,True,blue,21.45,8,2
2018-05-07,16,52.0,True,blue,32.99,8,2
2018-05-14,16,37.0,True,blue,31.99,8,2
2018-05-21,16,50.0,True,blue,30.38,8,2
2018-05-28,16,56.0,True,blue,31.02,8,2
2018-06-04,16,59.0,True,blue,32.99,8,2
2018-06-11,16,46.0,True,blue,30.74,8,2
2018-06-18,16,62.0,True,blue,30.02,8,2
2018-06-25,16,64.0,True,blue,30.99,8,2
2018-07-02,16,70.0,True,blue,30.99,8,2
2018-07-09,16,71.0,True,blue,31.76,8,2
2018-07-16,16,67.0,True,blue,28.81,8,2
2018-07-23,16,53.0,True,blue,29.79,8,2
2018-07-30,16,48.0,True,blue,29.79,8,2
2018-08-06,16,60.0,True,blue,29.74,8,2
2018-08-13,16,81.0,True,blue,26.56,8,2
2018-08-20,16,46.0,False,blue,28.48,8,2
2018-08-27,16,48.0,True,blue,29.69,8,2
2018-09-03,16,37.0,True,blue,29.69,8,2
2018-09-10,16,57.0,True,blue,27.52,8,2
2018-09-17,16,68.0,True,blue,28.42,8,2
2018-09-24,16,364.0,False,blue,23.34,8,2
2016-10-31,17,10.0,True,blue,26.49,6,6
2016-11-07,17,15.0,False,blue,39.06,6,6
2016-11-14,17,32.0,True,blue,19.46,6,6
2016-11-21,17,20.0,True,blue,25.92,6,6
2016-11-28,17,15.0,True,blue,28.07,6,6
2016-12-05,17,33.0,True,blue,31.13,6,6
2016-12-12,17,34.0,True,blue,19.68,6,6
2016-12-19,17,210.0,True,blue,20.13,6,6
2016-12-26,17,12.0,True,blue,31.99,6,6
2017-01-02,17,21.0,True,blue,31.61,6,6
2017-01-09,17,23.0,True,blue,28.57,6,6
2017-01-16,17,14.0,False,blue,34.99,6,6
2017-01-23,17,21.0,True,blue,27.49,6,6
2017-01-30,17,8.0,False,blue,39.32,6,6
2017-02-06,17,33.0,True,blue,26.49,6,6
2017-02-13,17,13.0,True,blue,32.99,6,6
2017-02-20,17,16.0,True,blue,31.41,6,6
2017-02-27,17,8.0,False,blue,41.11,6,6
2017-03-06,17,7.0,False,blue,28.27,6,6
2017-03-13,17,169.0,True,blue,21.13,6,6
2017-03-20,17,24.0,False,blue,43.16,6,6
2017-03-27,17,17.0,False,blue,40.84,6,6
2017-04-03,17,24.0,False,blue,33.89,6,6
2017-04-10,17,318.0,True,blue,20.04,6,6
2017-04-17,17,13.0,False,blue,49.89,6,6
2017-04-24,17,28.0,True,blue,32.99,6,6
2017-05-01,17,30.0,True,blue,29.4,6,6
2017-05-08,17,6.0,False,blue,51.03,6,6
2017-05-15,17,16.0,False,blue,49.03,6,6
2017-05-22,17,16.0,True,blue,27.49,6,6
2017-05-29,17,6.0,False,blue,50.03,6,6
2017-06-05,17,11.0,False,blue,47.96,6,6
2017-06-12,17,4.0,False,blue,50.03,6,6
2017-06-19,17,7.0,False,blue,50.03,6,6
2017-06-26,17,10.0,False,blue,44.61,6,6
2017-07-03,17,18.0,True,blue,26.79,6,6
2017-07-10,17,16.0,True,blue,31.99,6,6
2017-07-17,17,10.0,False,blue,51.03,6,6
2017-07-24,17,6.0,False,blue,51.03,6,6
2017-07-31,17,11.0,False,blue,51.03,6,6
2017-08-07,17,18.0,True,blue,28.26,6,6
2017-08-14,17,12.0,False,blue,49.22,6,6
2017-08-21,17,15.0,False,blue,48.39,6,6
2017-08-28,17,6.0,False,blue,36.51,6,6
2017-09-04,17,69.0,True,blue,18.36,6,6
2017-09-11,17,36.0,True,blue,19.85,6,6
2017-09-18,17,9.0,False,blue,49.03,6,6
2017-09-25,17,36.0,True,blue,28.27,6,6
2017-10-02,17,44.0,True,blue,20.22,6,6
2017-10-09,17,10.0,False,blue,41.2,6,6
2017-10-16,17,13.0,True,blue,25.49,6,6
